open,high,low,close,volume,name,exchange_code,asset_type,price_currency,symbol,date,etl_load_timestamp,data_source
210.43,213.4,209.0,212.93,51759900.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-13 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
212.43,213.94,210.58,212.33,49253000.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-14 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
210.95,212.96,209.54,211.45,44979900.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-15 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
212.36,212.57,209.77,211.26,53659100.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-16 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
207.91,209.48,204.26,208.78,45310800.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-19 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
207.67,208.47,205.03,206.86,42443700.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-20 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
205.17,207.04,200.71,202.09,59134800.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-21 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
200.71,202.75,199.7,201.36,46633900.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-22 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
193.665,197.7,193.46,195.27,78432918.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-23 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
198.3,200.74,197.43,200.21,56229000.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-27 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
200.59,202.73,199.9,200.42,44158300.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-28 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
203.575,203.78,198.51,199.95,51174958.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-29 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
199.37,201.96,196.78,200.85,70753100.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-05-30 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
200.15,202.13,200.12,201.7,35314257.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-02 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
201.35,203.77,200.96,203.27,46342500.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-03 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
202.91,206.24,202.15,202.82,42889828.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-04 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
203.5,204.75,200.15,200.63,55126100.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-05 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
203.0,205.7,202.05,203.92,46539200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-06 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
204.39,206.0,200.02,201.45,72726700.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-09 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
200.6,204.35,200.57,202.67,54553200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-10 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
203.5,204.5,198.41,198.78,60820200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-11 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
199.08,199.68,197.36,199.2,43758300.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-12 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
199.73,200.37,195.7,196.45,51362400.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-13 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
197.29,198.685,196.5636,198.42,42837838.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-16 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
197.2,198.3889,195.21,195.64,38772936.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-17 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
195.945,197.57,195.07,196.58,44864157.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-18 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
198.235,201.7,196.855,201.0,96813542.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-20 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
201.532,202.3,198.96,201.5,55481396.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-23 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
202.59,203.44,200.2,200.3,53899923.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-24 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
201.45,203.67,200.62,201.56,39454000.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-25 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
201.43,202.615,199.46,201.0,50117398.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-26 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
201.89,203.22,200.0,201.08,73114100.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-27 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
202.01,207.39,199.2607,205.17,90651078.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-06-30 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
206.665,210.1865,206.1401,207.82,77921627.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-01 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
209.08,213.34,208.14,212.44,67834447.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-02 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
212.145,214.65,211.8101,213.55,34955836.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-03 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
212.68,216.23,208.8,209.95,49905104.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-07 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
210.13,211.43,208.45,210.01,42036884.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-08 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
209.53,211.33,207.22,211.14,48408519.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-09 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
210.505,213.48,210.12,212.41,43770740.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-10 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
210.57,212.13,209.86,211.16,39719300.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-11 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
209.909,210.91,207.54,208.62,37683849.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-14 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
209.15,211.89,208.92,209.11,42071894.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-15 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
210.29,212.4,208.64,210.16,47148580.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-16 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
210.625,211.8,209.59,210.02,47738194.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-17 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
210.87,211.79,209.7,211.18,48939500.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-18 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
212.05,215.78,211.6409,212.48,51064253.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-21 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
213.14,214.95,212.23,214.4,46300400.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-22 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
215.045,215.1,212.41,214.15,46415026.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-23 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
213.9,215.69,213.53,213.76,45773373.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-24 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
214.7,215.24,213.4,213.88,40219700.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-25 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
214.03,214.85,213.06,214.05,37796900.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-28 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
214.18,214.81,210.82,211.27,49943600.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-29 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
211.9,212.39,207.72,209.05,43797200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-30 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
208.49,209.84,207.16,207.57,78744400.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-07-31 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
210.87,213.58,201.5,202.38,104301700.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-01 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
204.51,207.88,201.68,203.35,75020600.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-04 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
203.4,205.34,202.16,202.92,44106200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-05 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
205.63,215.38,205.59,213.25,106498000.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-06 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
218.88,220.85,216.58,220.03,89932900.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-07 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
220.83,231.0,219.25,229.35,113696100.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-08 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
227.92,229.56,224.76,227.18,61725300.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-11 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
228.01,230.8,227.07,229.65,55626200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-12 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
231.07,235.0,230.43,233.33,69833200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-13 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
234.06,235.12,230.85,232.78,51857600.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-14 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
234.0,234.28,229.34,231.59,56010500.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-15 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
231.78,233.12,230.11,230.89,36051605.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-18 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
231.28,232.87,229.35,230.56,39320800.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-19 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
229.98,230.47,225.77,226.01,42190600.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-20 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
226.27,226.52,223.78,224.9,30593700.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-21 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
226.17,229.09,225.41,227.76,42445300.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-22 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
226.48,229.3,226.23,227.16,30965700.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-25 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
226.87,229.49,224.69,229.31,54524400.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-26 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
228.61,230.9,228.26,230.49,31200700.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-27 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
230.81,233.41,229.335,232.56,37892960.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-28 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
232.51,233.38,231.37,232.14,39418437.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-08-29 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
229.25,230.85,226.97,229.72,43804400.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-02 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
237.21,238.85,234.36,238.47,66302400.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-03 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
238.45,239.9,236.74,239.78,47504000.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-04 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
240.0,241.32,238.49,239.69,54837300.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-05 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
239.3,240.15,236.34,237.88,48959400.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-08 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
237.0,238.78,233.36,234.35,66153200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-09 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
232.19,232.42,225.95,226.79,83321600.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-10 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
226.88,230.45,226.65,230.03,50150900.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-11 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
229.22,234.51,229.02,234.07,55776500.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-12 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
237.0,238.19,235.03,236.7,42583729.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-15 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
237.18,241.22,236.3235,238.15,61246555.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-16 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
238.97,240.1,237.73,238.99,46435200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-17 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
239.97,241.2,236.65,237.88,44219200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-18 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
241.23,246.3,240.21,245.5,163470300.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-19 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
248.3,256.64,248.12,256.08,105413200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-22 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
255.88,257.34,253.58,254.43,60232300.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-23 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
255.22,255.74,251.04,252.31,42265200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-24 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
253.21,257.17,251.71,256.87,55061300.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-25 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
254.1,257.6,253.78,255.46,46045700.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-26 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
254.56,255.0,253.01,254.43,40091100.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-29 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
254.86,255.92,253.11,254.63,37666900.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-09-30 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
255.04,258.79,254.95,255.45,45889562.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-10-01 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
256.58,258.18,254.15,257.13,42597200.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-10-02 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
254.665,259.24,253.95,258.02,49155614.0,Apple Inc,NASDAQ,Stock,USD,AAPL,2025-10-03 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
158.79,160.57,156.16,159.53,42382126.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-13 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
159.96,167.0,159.61,165.37,48755869.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-14 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
165.84,166.205,162.3732,163.96,33146669.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-15 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
167.725,169.35,165.62,166.19,42846925.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-16 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
164.51,166.64,164.22,166.54,30426097.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-19 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
166.43,168.5,162.9,163.98,46607656.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-20 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
163.69,173.14,163.56,168.56,73415956.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-21 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
171.85,176.77,170.71,170.87,74864418.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-22 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
169.055,169.96,167.89,168.47,35211439.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-23 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
170.16,173.17,170.0,172.9,37995670.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-27 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
173.16,175.265,171.9107,172.36,34783997.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-28 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
174.0,174.4193,170.63,171.86,29373803.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-29 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
171.35,172.205,167.44,171.74,52639911.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-05-30 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
167.84,169.87,167.39,169.03,38612272.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-02 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
167.49,168.475,165.28,166.18,45084903.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-03 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
166.735,168.215,166.36,168.05,26900838.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-04 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
170.34,170.93,167.59,168.21,36444564.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-05 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
170.83,174.5,170.83,173.47,35731832.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-06 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
174.54,176.47,174.37,176.09,28935910.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-09 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
176.2,181.105,174.91,178.6,61766121.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-10 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
179.77,180.37,176.75,177.35,31646760.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-11 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
176.18,176.72,174.745,175.7,20941869.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-12 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
172.44,177.13,172.385,174.67,27663107.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-13 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
174.73,176.94,174.65,176.77,27389208.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-16 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
175.7,177.3648,174.58,175.95,24973043.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-17 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
176.01,176.56,173.2,173.32,28707524.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-18 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
173.945,174.34,165.46,166.64,75659917.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-20 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
166.27,167.34,162.0,165.19,57670985.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-23 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
166.92,168.22,166.13,166.77,40524312.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-24 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
167.63,172.36,167.55,170.68,35478989.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-25 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
172.43,173.69,169.94,173.54,31796690.0,Alphabet Inc - Class A,NASDAQ,Stock,USD,GOOGL,2025-06-26 00:00:00+00:00,2025-10-06 10:28:32.648424,marketstack_api
